,0,1,2,w
13774,24,0,0,63504.0
13775,24,0,0,63504.0
13776,24,0,0,63504.0
13777,24,0,0,63504.0
13778,24,0,0,63504.0
13779,24,0,0,63504.0
13780,24,0,0,63504.0
13781,24,0,0,63504.0
13782,24,0,0,63504.0
13783,24,0,0,63504.0
13784,20,0,0,63504.0
13785,19,0,0,63504.0
13786,19,0,0,63504.0
13787,20,0,0,63504.0
13788,19,0,0,63504.0
13789,20,0,0,63504.0
13790,20,0,0,63504.0
13791,19,0,0,63504.0
13792,20,0,0,63504.0
13793,20,0,0,63504.0
13794,20,0,0,63504.0
13795,24,0,0,63504.0
13796,24,0,0,63504.0
13797,24,0,0,63504.0
13798,24,0,0,63504.0
13799,24,0,0,63504.0
13800,24,0,0,63504.0
13801,24,0,0,63504.0
13802,24,0,0,63504.0
13803,24,0,0,63504.0
13804,24,0,0,63504.0
13805,24,0,0,63504.0
13806,24,0,0,63504.0
13807,24,0,0,63504.0
13808,24,0,0,63504.0
13809,24,0,0,63504.0
13810,24,0,0,63504.0
13811,24,0,0,63504.0
13812,24,0,0,63504.0
13813,24,0,0,63504.0
13814,24,0,0,63504.0
13815,24,0,0,63504.0
13816,24,0,0,63504.0
13817,24,0,0,63504.0
13818,24,0,0,63504.0
13819,24,0,0,63504.0
13820,24,0,0,63504.0
13821,24,0,0,63504.0
13822,24,0,0,63504.0
13823,24,0,0,63504.0
13824,24,0,0,63504.0
13825,24,0,0,63504.0
13826,24,0,0,63504.0
13827,24,0,0,63504.0
13828,24,0,0,63504.0
13829,24,0,0,63504.0
13830,24,0,0,63504.0
13831,24,0,0,63504.0
13832,24,0,0,63504.0
13833,24,0,0,63504.0
13834,24,0,0,63504.0
13835,24,0,0,63504.0
13836,24,0,0,63504.0
13837,24,0,0,63504.0
13838,24,0,0,63504.0
13839,24,0,0,63504.0
13840,24,0,0,63504.0
13841,24,0,0,63504.0
13842,24,0,0,63504.0
13843,24,0,0,63504.0
13844,24,0,0,63504.0
13845,24,0,0,63504.0
13846,24,0,0,63504.0
13847,24,0,0,63504.0
13848,24,0,0,63504.0
13849,24,0,0,63504.0
13850,24,0,0,63504.0
13851,24,0,0,63504.0
13852,24,0,0,63504.0
13853,24,0,0,63504.0
13854,24,0,0,63504.0
13855,24,0,0,63504.0
13856,24,0,0,63504.0
13857,24,0,0,63504.0
13858,24,0,0,63504.0
13859,24,0,0,63504.0
13860,24,0,0,63504.0
13861,24,0,0,63504.0
13862,24,0,0,63504.0
13863,24,0,0,63504.0
13864,24,0,0,63504.0
13865,24,0,0,63504.0
13866,24,0,0,63504.0
13867,24,0,0,63504.0
13868,24,0,0,63504.0
13869,24,0,0,63504.0
13870,24,0,0,63504.0
13871,24,0,0,63504.0
13872,24,0,0,63504.0
13873,24,0,0,63504.0
13874,24,0,0,63504.0
13875,24,0,0,63504.0
13876,24,0,0,63504.0
13877,24,0,0,63504.0
13878,24,0,0,63504.0
13879,24,0,0,63504.0
13880,24,0,0,63504.0
13881,24,0,0,63504.0
13882,24,0,0,63504.0
13883,24,0,0,63504.0
13884,24,0,0,63504.0
13885,24,0,0,63504.0
13886,24,0,0,63504.0
13887,24,0,0,63504.0
13888,24,0,0,63504.0
13889,24,0,0,63504.0
13890,24,0,0,63504.0
13891,24,0,0,63504.0
13892,24,0,0,63504.0
13893,24,0,0,63504.0
13894,24,0,0,63504.0
13895,24,0,0,63504.0
13896,24,0,0,63504.0
13897,24,0,0,63504.0
13898,24,0,0,63504.0
13899,24,0,0,63504.0
13900,24,0,0,63504.0
13901,24,0,0,63504.0
13902,24,0,0,63504.0
13903,24,0,0,63504.0
13904,24,0,0,63504.0
13905,24,0,0,63504.0
13906,24,0,0,63504.0
13907,24,0,0,63504.0
13908,24,0,0,63504.0
13909,24,0,0,63504.0
13910,24,0,0,63504.0
13911,24,0,0,63504.0
13912,24,0,0,63504.0
13913,24,0,0,63504.0
13914,24,0,0,63504.0
13915,21,0,0,63504.0
13916,24,0,0,63504.0
13917,21,0,0,63504.0
13918,21,0,0,63504.0
13919,21,0,0,63504.0
13920,21,0,0,63504.0
13921,21,0,0,63504.0
13922,21,0,0,63504.0
13923,21,0,0,63504.0
13924,21,0,0,63504.0
13925,21,0,0,63504.0
13926,21,0,0,63504.0
13927,21,0,0,63504.0
13928,21,0,0,63504.0
13929,21,0,0,63504.0
13930,21,0,0,63504.0
13931,21,0,0,63504.0
13932,21,0,0,63504.0
13933,21,0,0,63504.0
13934,21,0,0,63504.0
13935,21,0,0,63504.0
13936,21,0,0,63504.0
13937,21,0,0,63504.0
13938,21,0,0,63504.0
13939,21,0,0,63504.0
13940,24,0,0,63504.0
13941,24,0,0,63504.0
13942,24,0,0,63504.0
13943,24,0,0,63504.0
13944,24,0,0,63504.0
13945,24,0,0,63504.0
13946,24,0,0,63504.0
13947,24,0,0,63504.0
13948,24,0,0,63504.0
13949,24,0,0,63504.0
13950,24,0,0,63504.0
13951,24,0,0,63504.0
13952,24,0,0,63504.0
13953,24,0,0,63504.0
13954,24,0,0,63504.0
13955,24,0,0,63504.0
13956,24,0,0,63504.0
13957,24,0,0,63504.0
13958,24,0,0,63504.0
13959,24,0,0,63504.0
13960,24,0,0,63504.0
13961,24,0,0,63504.0
13962,24,0,0,63504.0
13963,24,0,0,63504.0
13964,22,0,0,63504.0
13965,24,0,0,63504.0
13966,22,0,0,63504.0
13967,22,0,0,63504.0
13968,22,0,0,63504.0
13969,22,0,0,63504.0
13970,22,0,0,63504.0
13971,22,0,0,63504.0
13972,22,0,0,63504.0
13973,22,0,0,63504.0
13974,22,0,0,63504.0
13975,24,0,0,63504.0
13976,24,0,0,63504.0
13977,24,0,0,63504.0
13978,24,0,0,63504.0
13979,24,0,0,63504.0
13980,24,0,0,63504.0
13981,24,0,0,63504.0
13982,24,0,0,63504.0
13983,24,0,0,63504.0
13984,24,0,0,63504.0
13985,24,0,0,63504.0
13986,24,0,0,63504.0
13987,24,0,0,63504.0
13988,24,0,0,63504.0
13989,24,0,0,63504.0
13990,24,0,0,63504.0
13991,24,0,0,63504.0
13992,24,0,0,63504.0
13993,24,0,0,63504.0
13994,24,0,0,63504.0
13995,24,0,0,63504.0
13996,24,0,0,63504.0
13997,24,0,0,63504.0
13998,24,0,0,63504.0
13999,24,0,0,63504.0
14000,24,0,0,63504.0
14001,24,0,0,63504.0
14002,24,0,0,63504.0
14003,24,0,0,63504.0
14004,24,0,0,63504.0
14005,24,0,0,63504.0
14006,24,0,0,63504.0
14007,24,0,0,63504.0
14008,24,0,0,63504.0
14009,24,0,0,63504.0
14010,24,0,0,63504.0
14011,24,0,0,63504.0
14012,24,0,0,63504.0
14013,24,0,0,63504.0
14014,24,0,0,63504.0
14015,24,0,0,63504.0
14016,24,0,0,63504.0
14017,24,0,0,63504.0
14018,24,0,0,63504.0
14019,24,0,0,63504.0
14020,24,0,0,63504.0
14021,24,0,0,63504.0
14022,24,0,0,63504.0
14023,24,0,0,63504.0
14024,24,0,0,63504.0
14025,24,0,0,63504.0
14026,24,0,0,63504.0
14027,24,0,0,63504.0
14028,24,0,0,63504.0
14029,24,0,0,63504.0
14030,24,0,0,63504.0
14031,24,0,0,63504.0
14032,24,0,0,63504.0
14033,24,0,0,63504.0
14034,24,0,0,63504.0
14035,23,0,0,63504.0
14036,23,0,0,63504.0
14037,23,0,0,63504.0
14038,23,0,0,63504.0
14039,24,0,0,63504.0
14040,24,0,0,63504.0
14041,24,0,0,63504.0
14042,24,0,0,63504.0
14043,22,0,0,63504.0
14044,24,0,0,63504.0
14045,22,0,0,63504.0
14046,22,0,0,63504.0
14047,22,0,0,63504.0
14048,22,0,0,63504.0
14049,22,0,0,63504.0
14050,22,0,0,63504.0
14051,22,0,0,63504.0
14052,22,0,0,63504.0
14053,22,0,0,63504.0
14054,24,0,0,63504.0
14055,24,0,0,63504.0
14056,24,0,0,63504.0
14057,24,0,0,63504.0
14058,24,0,0,63504.0
14059,24,0,0,63504.0
14060,24,0,0,63504.0
14061,24,0,0,63504.0
14062,24,0,0,63504.0
14063,24,0,0,63504.0
14064,24,0,0,63504.0
14065,23,0,0,63504.0
14066,23,0,0,63504.0
14067,23,0,0,63504.0
14068,23,0,0,63504.0
14069,24,0,0,63504.0
14070,24,0,0,63504.0
14071,24,0,0,63504.0
14072,24,0,0,63504.0
14073,21,0,0,63504.0
14074,24,0,0,63504.0
14075,24,0,0,63504.0
14076,21,0,0,63504.0
14077,24,0,0,63504.0
14078,24,0,0,63504.0
14079,24,0,0,63504.0
14080,24,0,0,63504.0
14081,24,0,0,63504.0
14082,24,0,0,63504.0
14083,24,0,0,63504.0
14084,24,0,0,63504.0
14085,24,0,0,63504.0
14086,24,0,0,63504.0
14087,24,0,0,63504.0
14088,24,0,0,63504.0
14089,24,0,0,63504.0
14090,24,0,0,63504.0
14091,24,0,0,63504.0
14092,24,0,0,63504.0
14093,24,0,0,63504.0
14094,24,0,0,63504.0
14095,24,0,0,63504.0
14096,24,0,0,63504.0
14097,24,0,0,63504.0
14098,24,0,0,63504.0
14099,24,0,0,63504.0
14100,24,0,0,63504.0
14101,24,0,0,63504.0
14102,24,0,0,63504.0
14103,24,0,0,63504.0
14104,24,0,0,63504.0
14105,24,0,0,63504.0
14106,24,0,0,63504.0
14107,24,0,0,63504.0
14108,24,0,0,63504.0
14109,24,0,0,63504.0
14110,24,0,0,63504.0
14111,24,0,0,63504.0
14112,24,0,0,63504.0
14113,24,0,0,63504.0
14114,24,0,0,63504.0
14115,24,0,0,63504.0
14116,24,0,0,63504.0
14117,24,0,0,63504.0
14118,24,0,0,63504.0
14119,24,0,0,63504.0
14120,24,0,0,63504.0
14121,24,0,0,63504.0
14122,19,0,0,63504.0
14123,24,0,0,63504.0
14124,24,0,0,63504.0
14125,24,0,0,63504.0
14126,24,0,0,63504.0
14127,24,0,0,63504.0
14128,24,0,0,63504.0
14129,24,0,0,63504.0
14130,24,0,0,63504.0
14131,24,0,0,63504.0
14132,24,0,0,63504.0
14133,24,0,0,63504.0
14134,24,0,0,63504.0
14135,21,0,0,63504.0
14136,21,0,0,63504.0
14137,21,0,0,63504.0
14138,21,0,0,63504.0
14139,21,0,0,63504.0
14140,21,0,0,63504.0
14141,21,0,0,63504.0
14142,21,0,0,63504.0
14143,21,0,0,63504.0
14144,21,0,0,63504.0
14145,21,0,0,63504.0
14146,21,0,0,63504.0
14147,21,0,0,63504.0
14148,21,0,0,63504.0
14149,21,0,0,63504.0
14150,21,0,0,63504.0
14151,21,0,0,63504.0
14152,21,0,0,63504.0
14153,21,0,0,63504.0
14154,21,0,0,63504.0
14155,21,0,0,63504.0
14156,21,0,0,63504.0
14157,24,0,0,63504.0
14158,24,0,0,63504.0
14159,24,0,0,63504.0
14160,24,0,0,63504.0
14161,24,0,0,63504.0
14162,24,0,0,63504.0
14163,24,0,0,63504.0
14164,24,0,0,63504.0
14165,24,0,0,63504.0
14166,24,0,0,63504.0
14167,24,0,0,63504.0
14168,24,0,0,63504.0
14169,24,0,0,63504.0
14170,24,0,0,63504.0
14171,24,0,0,63504.0
14172,24,0,0,63504.0
14173,24,0,0,63504.0
14174,24,0,0,63504.0
14175,24,0,0,63504.0
14176,24,0,0,63504.0
14177,24,0,0,63504.0
14178,24,0,0,63504.0
14179,24,0,0,63504.0
14180,24,0,0,63504.0
14181,24,0,0,63504.0
14182,24,0,0,63504.0
14183,24,0,0,63504.0
14184,24,0,0,63504.0
14185,24,0,0,63504.0
14186,24,0,0,63504.0
14187,24,0,0,63504.0
14188,24,0,0,63504.0
14189,24,0,0,63504.0
14190,24,0,0,63504.0
14191,24,0,0,63504.0
14192,24,0,0,63504.0
14193,24,0,0,63504.0
14194,24,0,0,63504.0
14195,24,0,0,63504.0
14196,24,0,0,63504.0
14197,24,0,0,63504.0
14198,24,0,0,63504.0
14199,24,0,0,63504.0
14200,24,0,0,63504.0
14201,24,0,0,63504.0
14202,24,0,0,63504.0
14203,24,0,0,63504.0
14204,24,0,0,63504.0
14205,24,0,0,63504.0
14206,24,0,0,63504.0
14207,24,0,0,63504.0
14208,24,0,0,63504.0
14209,24,0,0,63504.0
14210,24,0,0,63504.0
14211,24,0,0,63504.0
14212,24,0,0,63504.0
14213,24,0,0,63504.0
14214,24,0,0,63504.0
14215,24,0,0,63504.0
14216,24,0,0,63504.0
14217,24,0,0,63504.0
14218,24,0,0,63504.0
14219,24,0,0,63504.0
14220,24,0,0,63504.0
14221,24,0,0,63504.0
14222,24,0,0,63504.0
14223,24,0,0,63504.0
14224,24,0,0,63504.0
14225,24,0,0,63504.0
14226,24,0,0,63504.0
14227,24,0,0,63504.0
14228,24,0,0,63504.0
14229,24,0,0,63504.0
14230,24,0,0,63504.0
14231,24,0,0,63504.0
14232,24,0,0,63504.0
14233,24,0,0,63504.0
14234,24,0,0,63504.0
14235,24,0,0,63504.0
14236,24,0,0,63504.0
14237,24,0,0,63504.0
14238,24,0,0,63504.0
14239,24,0,0,63504.0
14240,24,0,0,63504.0
14241,24,0,0,63504.0
14242,24,0,0,63504.0
14243,24,0,0,63504.0
14244,24,0,0,63504.0
14245,24,0,0,63504.0
14246,24,0,0,63504.0
14247,24,0,0,63504.0
14248,24,0,0,63504.0
14249,24,0,0,63504.0
14250,24,0,0,63504.0
14251,24,0,0,63504.0
14252,24,0,0,63504.0
14253,24,0,0,63504.0
14254,24,0,0,63504.0
14255,24,0,0,63504.0
14256,24,0,0,63504.0
14257,24,0,0,63504.0
14258,24,0,0,63504.0
14259,24,0,0,63504.0
14260,24,0,0,63504.0
14261,24,0,0,63504.0
14262,24,0,0,63504.0
14263,24,0,0,63504.0
14264,24,0,0,63504.0
14265,24,0,0,63504.0
14266,24,0,0,63504.0
14267,24,0,0,63504.0
14268,24,0,0,63504.0
14269,24,0,0,63504.0
14270,24,0,0,63504.0
14271,24,0,0,63504.0
14272,24,0,0,63504.0
14273,24,0,0,63504.0
14274,24,0,0,63504.0
14275,24,0,0,63504.0
14276,24,0,0,63504.0
14277,24,0,0,63504.0
14278,24,0,0,63504.0
14279,24,0,0,63504.0
14280,24,0,0,63504.0
14281,24,0,0,63504.0
14282,24,0,0,63504.0
14283,24,0,0,63504.0
14284,24,0,0,63504.0
14285,24,0,0,63504.0
14286,24,0,0,63504.0
14287,22,0,0,63504.0
14288,24,0,0,63504.0
14289,22,0,0,63504.0
14290,22,0,0,63504.0
14291,22,0,0,63504.0
14292,24,0,0,63504.0
14293,24,0,0,63504.0
14294,24,0,0,63504.0
14295,24,0,0,63504.0
14296,24,0,0,63504.0
14297,24,0,0,63504.0
14298,24,0,0,63504.0
14299,24,0,0,63504.0
14300,20,0,0,63504.0
14301,24,0,0,63504.0
14302,24,0,0,63504.0
14303,24,0,0,63504.0
14304,24,0,0,63504.0
14305,24,0,0,63504.0
14306,24,0,0,63504.0
14307,24,0,0,63504.0
14308,24,0,0,63504.0
14309,24,0,0,63504.0
14310,24,0,0,63504.0
14311,24,0,0,63504.0
14312,24,0,0,63504.0
14313,24,0,0,63504.0
14314,24,0,0,63504.0
14315,24,0,0,63504.0
14316,24,0,0,63504.0
14317,24,0,0,63504.0
14318,24,0,0,63504.0
14319,24,0,0,63504.0
14320,24,0,0,63504.0
14321,24,0,0,63504.0
14322,24,0,0,63504.0
14323,24,0,0,63504.0
14324,24,0,0,63504.0
14325,24,0,0,63504.0
14326,24,0,0,63504.0
14327,24,0,0,63504.0
14328,24,0,0,63504.0
14329,24,0,0,63504.0
14330,24,0,0,63504.0
14331,24,0,0,63504.0
14332,24,0,0,63504.0
14333,24,0,0,63504.0
14334,24,0,0,63504.0
14335,24,0,0,63504.0
14336,24,0,0,63504.0
14337,24,0,0,63504.0
14338,24,0,0,63504.0
14339,24,0,0,63504.0
14340,24,0,0,63504.0
14341,24,0,0,63504.0
14342,24,0,0,63504.0
14343,24,0,0,63504.0
14344,24,0,0,63504.0
14345,24,0,0,63504.0
14346,24,0,0,63504.0
14347,24,0,0,63504.0
14348,24,0,0,63504.0
14349,24,0,0,63504.0
14350,24,0,0,63504.0
14351,24,0,0,63504.0
14352,21,0,0,63504.0
14353,24,0,0,63504.0
14354,24,0,0,63504.0
14355,24,0,0,63504.0
14356,24,0,0,63504.0
14357,22,0,0,63504.0
14358,22,0,0,63504.0
14359,22,0,0,63504.0
14360,22,0,0,63504.0
14361,22,0,0,63504.0
14362,22,0,0,63504.0
14363,24,0,0,63504.0
14364,24,0,0,63504.0
14365,24,0,0,63504.0
14366,24,0,0,63504.0
14367,24,0,0,63504.0
14368,24,0,0,63504.0
14369,24,0,0,63504.0
14370,24,0,0,63504.0
14371,24,0,0,63504.0
14372,24,0,0,63504.0
14373,24,0,0,63504.0
14374,24,0,0,63504.0
14375,24,0,0,63504.0
14376,24,0,0,63504.0
14377,24,0,0,63504.0
14378,24,0,0,63504.0
14379,24,0,0,63504.0
14380,24,0,0,63504.0
14381,24,0,0,63504.0
14382,23,0,0,63504.0
14383,24,0,0,63504.0
14384,23,0,0,63504.0
14385,24,0,0,63504.0
14386,24,0,0,63504.0
14387,24,0,0,63504.0
14388,23,0,0,63504.0
14389,23,0,0,63504.0
14390,24,0,0,63504.0
14391,24,0,0,63504.0
14392,24,0,0,63504.0
14393,24,0,0,63504.0
14394,24,0,0,63504.0
14395,24,0,0,63504.0
14396,23,0,0,63504.0
14397,24,0,0,63504.0
14398,23,0,0,63504.0
14399,24,0,0,63504.0
14400,24,0,0,63504.0
14401,24,0,0,63504.0
14402,23,0,0,63504.0
14403,23,0,0,63504.0
14404,24,0,0,63504.0
14405,24,0,0,63504.0
14406,24,0,0,63504.0
14407,24,0,0,63504.0
14408,24,0,0,63504.0
14409,24,0,0,63504.0
14410,22,0,0,63504.0
14411,24,0,0,63504.0
14412,24,0,0,63504.0
14413,24,0,0,63504.0
14414,22,0,0,63504.0
14415,22,0,0,63504.0
14416,22,0,0,63504.0
14417,22,0,0,63504.0
14418,22,0,0,63504.0
14419,22,0,0,63504.0
14420,22,0,0,63504.0
14421,22,0,0,63504.0
14422,22,0,0,63504.0
14423,24,0,0,63504.0
14424,24,0,0,63504.0
14425,24,0,0,63504.0
14426,24,0,0,63504.0
14427,24,0,0,63504.0
14428,24,0,0,63504.0
14429,24,0,0,63504.0
14430,24,0,0,63504.0
14431,24,0,0,63504.0
14432,24,0,0,63504.0
14433,24,0,0,63504.0
14434,24,0,0,63504.0
14435,24,0,0,63504.0
14436,24,0,0,63504.0
14437,24,0,0,63504.0
14438,24,0,0,63504.0
14439,24,0,0,63504.0
14440,24,0,0,63504.0
14441,24,0,0,63504.0
14442,24,0,0,63504.0
14443,24,0,0,63504.0
14444,22,0,0,63504.0
14445,24,0,0,63504.0
14446,24,0,0,63504.0
14447,24,0,0,63504.0
14448,24,0,0,63504.0
14449,24,0,0,63504.0
14450,24,0,0,63504.0
14451,24,0,0,63504.0
14452,24,0,0,63504.0
14453,24,0,0,63504.0
14454,24,0,0,63504.0
14455,24,0,0,63504.0
14456,24,0,0,63504.0
14457,23,0,0,63504.0
14458,24,0,0,63504.0
14459,24,0,0,63504.0
14460,24,0,0,63504.0
14461,24,0,0,63504.0
14462,20,0,0,63504.0
14463,24,0,0,63504.0
14464,24,0,0,63504.0
14465,24,0,0,63504.0
14466,24,0,0,63504.0
14467,24,0,0,63504.0
14468,24,0,0,63504.0
14469,24,0,0,63504.0
14470,24,0,0,63504.0
14471,24,0,0,63504.0
14472,24,0,0,63504.0
14473,24,0,0,63504.0
14474,24,0,0,63504.0
14475,24,0,0,63504.0
14476,24,0,0,63504.0
14477,24,0,0,63504.0
14478,24,0,0,63504.0
14479,24,0,0,63504.0
14480,24,0,0,63504.0
14481,24,0,0,63504.0
14482,24,0,0,63504.0
14483,24,0,0,63504.0
14484,24,0,0,63504.0
14485,24,0,0,63504.0
14486,24,0,0,63504.0
14487,24,0,0,63504.0
14488,24,0,0,63504.0
14489,24,0,0,63504.0
14490,24,0,0,63504.0
14491,24,0,0,63504.0
14492,24,0,0,63504.0
14493,24,0,0,63504.0
14494,24,0,0,63504.0
14495,24,0,0,63504.0
14496,24,0,0,63504.0
14497,24,0,0,63504.0
14498,24,0,0,63504.0
14499,24,0,0,63504.0
14500,24,0,0,63504.0
14501,24,0,0,63504.0
14502,24,0,0,63504.0
14503,24,0,0,63504.0
14504,24,0,0,63504.0
14505,24,0,0,63504.0
14506,24,0,0,63504.0
14507,24,0,0,63504.0
14508,24,0,0,63504.0
14509,24,0,0,63504.0
14510,24,0,0,63504.0
14511,24,0,0,63504.0
14512,24,0,0,63504.0
14513,24,0,0,63504.0
14514,24,0,0,63504.0
14515,24,0,0,63504.0
14516,24,0,0,63504.0
14517,24,0,0,63504.0
14518,24,0,0,63504.0
14519,23,0,0,63504.0
14520,24,0,0,63504.0
14521,23,0,0,63504.0
14522,23,0,0,63504.0
14523,23,0,0,63504.0
14524,24,0,0,63504.0
14525,24,0,0,63504.0
14526,24,0,0,63504.0
14527,24,0,0,63504.0
14528,23,0,0,63504.0
14529,24,0,0,63504.0
14530,23,0,0,63504.0
14531,23,0,0,63504.0
14532,24,0,0,63504.0
14533,23,0,0,63504.0
14534,24,0,0,63504.0
14535,24,0,0,63504.0
14536,24,0,0,63504.0
14537,24,0,0,63504.0
14538,24,0,0,63504.0
14539,24,0,0,63504.0
14540,24,0,0,63504.0
14541,24,0,0,63504.0
14542,24,0,0,63504.0
14543,24,0,0,63504.0
14544,24,0,0,63504.0
14545,24,0,0,63504.0
14546,24,0,0,63504.0
14547,24,0,0,63504.0
14548,24,0,0,63504.0
14549,24,0,0,63504.0
14550,24,0,0,63504.0
14551,24,0,0,63504.0
14552,24,0,0,63504.0
14553,24,0,0,63504.0
14554,24,0,0,63504.0
14555,24,0,0,63504.0
14556,24,0,0,63504.0
14557,24,0,0,63504.0
14558,24,0,0,63504.0
14559,24,0,0,63504.0
14560,24,0,0,63504.0
14561,24,0,0,63504.0
14562,24,0,0,63504.0
14563,24,0,0,63504.0
14564,24,0,0,63504.0
14565,24,0,0,63504.0
14566,21,0,0,63504.0
14567,24,0,0,63504.0
14568,24,0,0,63504.0
14569,24,0,0,63504.0
14570,24,0,0,63504.0
14571,24,0,0,63504.0
14572,24,0,0,63504.0
14573,24,0,0,63504.0
14574,24,0,0,63504.0
14575,24,0,0,63504.0
14576,24,0,0,63504.0
14577,24,0,0,63504.0
14578,24,0,0,63504.0
14579,24,0,0,63504.0
14580,24,0,0,63504.0
14581,24,0,0,63504.0
14582,24,0,0,63504.0
14583,24,0,0,63504.0
14584,24,0,0,63504.0
14585,24,0,0,63504.0
14586,24,0,0,63504.0
14587,24,0,0,63504.0
14588,24,0,0,63504.0
14589,24,0,0,63504.0
14590,24,0,0,63504.0
14591,24,0,0,63504.0
14592,22,0,0,63504.0
14593,24,0,0,63504.0
14594,24,0,0,63504.0
14595,24,0,0,63504.0
14596,24,0,0,63504.0
14597,24,0,0,63504.0
14598,24,0,0,63504.0
14599,24,0,0,63504.0
14600,24,0,0,63504.0
14601,24,0,0,63504.0
14602,24,0,0,63504.0
14603,23,0,0,63504.0
14604,24,0,0,63504.0
14605,24,0,0,63504.0
14606,24,0,0,63504.0
14607,24,0,0,63504.0
14608,24,0,0,63504.0
14609,24,0,0,63504.0
14610,22,0,0,63504.0
14611,24,0,0,63504.0
14612,24,0,0,63504.0
14613,24,0,0,63504.0
14614,24,0,0,63504.0
14615,24,0,0,63504.0
14616,24,0,0,63504.0
14617,24,0,0,63504.0
14618,24,0,0,63504.0
14619,24,0,0,63504.0
14620,24,0,0,63504.0
14621,23,0,0,63504.0
14622,24,0,0,63504.0
14623,24,0,0,63504.0
14624,24,0,0,63504.0
14625,24,0,0,63504.0
14626,24,0,0,63504.0
14627,24,0,0,63504.0
14628,24,0,0,63504.0
14629,21,0,0,63504.0
14630,24,0,0,63504.0
14631,24,0,0,63504.0
14632,24,0,0,63504.0
14633,24,0,0,63504.0
14634,24,0,0,63504.0
14635,24,0,0,63504.0
14636,24,0,0,63504.0
14637,24,0,0,63504.0
14638,24,0,0,63504.0
14639,24,0,0,63504.0
14640,24,0,0,63504.0
14641,24,0,0,63504.0
14642,24,0,0,63504.0
14643,24,0,0,63504.0
14644,24,0,0,63504.0
14645,24,0,0,63504.0
14646,24,0,0,63504.0
14647,24,0,0,63504.0
14648,24,0,0,63504.0
14649,24,0,0,63504.0
14650,24,0,0,63504.0
14651,24,0,0,63504.0
14652,24,0,0,63504.0
14653,24,0,0,63504.0
14654,24,0,0,63504.0
14655,24,0,0,63504.0
14656,24,0,0,63504.0
14657,24,0,0,63504.0
14658,24,0,0,63504.0
14659,24,0,0,63504.0
14660,24,0,0,63504.0
14661,24,0,0,63504.0
14662,24,0,0,63504.0
14663,24,0,0,63504.0
14664,24,0,0,63504.0
14665,24,0,0,63504.0
14666,24,0,0,63504.0
14667,24,0,0,63504.0
14668,24,0,0,63504.0
14669,24,0,0,63504.0
14670,24,0,0,63504.0
14671,24,0,0,63504.0
14672,24,0,0,63504.0
14673,24,0,0,63504.0
14674,24,0,0,63504.0
14675,24,0,0,63504.0
14676,24,0,0,63504.0
14677,24,0,0,63504.0
14678,24,0,0,63504.0
14679,24,0,0,63504.0
14680,22,0,0,63504.0
14681,24,0,0,63504.0
14682,24,0,0,63504.0
14683,24,0,0,63504.0
14684,24,0,0,63504.0
14685,24,0,0,63504.0
14686,24,0,0,63504.0
14687,24,0,0,63504.0
14688,24,0,0,63504.0
14689,24,0,0,63504.0
14690,24,0,0,63504.0
14691,24,0,0,63504.0
14692,24,0,0,63504.0
14693,24,0,0,63504.0
14694,24,0,0,63504.0
14695,24,0,0,63504.0
14696,24,0,0,63504.0
14697,24,0,0,63504.0
14698,24,0,0,63504.0
14699,24,0,0,63504.0
14700,24,0,0,63504.0
14701,24,0,0,63504.0
14702,24,0,0,63504.0
14703,23,0,0,63504.0
14704,24,0,0,63504.0
14705,24,0,0,63504.0
14706,24,0,0,63504.0
14707,24,0,0,63504.0
14708,24,0,0,63504.0
14709,24,0,0,63504.0
14710,24,0,0,63504.0
14711,24,0,0,63504.0
14712,24,0,0,63504.0
14713,24,0,0,63504.0
14714,23,0,0,63504.0
14715,24,0,0,63504.0
14716,24,0,0,63504.0
14717,24,0,0,63504.0
14718,24,0,0,63504.0
14719,24,0,0,63504.0
14720,24,0,0,63504.0
14721,24,0,0,63504.0
14722,24,0,0,63504.0
14723,24,0,0,63504.0
14724,24,0,0,63504.0
14725,24,0,0,63504.0
14726,22,0,0,63504.0
14727,24,0,0,63504.0
14728,24,0,0,63504.0
14729,24,0,0,63504.0
14730,24,0,0,63504.0
14731,24,0,0,63504.0
14732,24,0,0,63504.0
14733,24,0,0,63504.0
14734,24,0,0,63504.0
14735,24,0,0,63504.0
14736,24,0,0,63504.0
14737,24,0,0,63504.0
14738,24,0,0,63504.0
14739,24,0,0,63504.0
14740,24,0,0,63504.0
14741,24,0,0,63504.0
14742,24,0,0,63504.0
14743,24,0,0,63504.0
14744,24,0,0,63504.0
14745,24,0,0,63504.0
14746,24,0,0,63504.0
14747,24,0,0,63504.0
14748,24,0,0,63504.0
14749,24,0,0,63504.0
14750,24,0,0,63504.0
14751,24,0,0,63504.0
14752,24,0,0,63504.0
14753,24,0,0,63504.0
14754,24,0,0,63504.0
14755,24,0,0,63504.0
14756,24,0,0,63504.0
14757,24,0,0,63504.0
14758,24,0,0,63504.0
14759,24,0,0,63504.0
14760,24,0,0,63504.0
14761,24,0,0,63504.0
14762,24,0,0,63504.0
14763,24,0,0,63504.0
14764,24,0,0,63504.0
14765,24,0,0,63504.0
14766,24,0,0,63504.0
14767,24,0,0,63504.0
14768,24,0,0,63504.0
14769,24,0,0,63504.0
14770,24,0,0,63504.0
14771,24,0,0,63504.0
14772,24,0,0,63504.0
